label,group_idx,mos_mean,mos_min,mos_max,mmd_score
MMD_sd_vae_L11_g1.0e-04,89,79.85865344999999,79.6499864090909,80.02392345454545,7.594200269522844e-06
MMD_sd_vae_L11_g1.0e-04,90,80.36715078909091,80.13685939999999,80.56802326363636,9.670957297203131e-06
MMD_sd_vae_L11_g1.0e-04,91,80.88711305727273,80.69563893636364,81.02786977272727,9.653850611357484e-06
MMD_sd_vae_L11_g1.0e-04,92,81.56356030636364,81.46314962272727,81.66778405000001,1.7483316696598195e-06
MMD_sd_vae_L11_g1.0e-04,93,82.45250053818182,82.0783984909091,83.04785639090909,8.820389666652773e-06
MMD_sd_vae_L11_g1.0e-04,94,83.33674027181817,83.2706767,83.45792123636365,5.804470220027724e-06
MMD_sd_vae_L11_g1.0e-04,95,84.9168772,84.18152392727274,85.54109655454546,0.00030390644678846
MMD_sd_vae_L11_g1.0e-04,96,86.43612606354546,85.8163718359091,87.81027129545454,9.307457730756141e-06
MMD_dinov2_vitb14_L11_g2.8e-05,1,12.623803891545453,10.383351573636363,14.772021149545454,1.3687349564861506e-07
MMD_dinov2_vitb14_L11_g2.8e-05,2,16.483207213363638,15.774696462272727,16.977602550909094,-9.760452485352289e-06
MMD_dinov2_vitb14_L11_g2.8e-05,3,17.855225954545453,17.128398308636363,18.40435578590909,2.0470995877985843e-05
MMD_dinov2_vitb14_L11_g2.8e-05,4,20.865518097181816,18.964998386363636,22.207954510454545,1.0521847798372619e-05
MMD_dinov2_vitb14_L11_g2.8e-05,5,23.016297832363637,22.336504287727273,23.859046570909094,5.333442913979525e-06
MMD_dinov2_vitb14_L11_g2.8e-05,6,24.676943607545457,24.108436355454547,25.272293834545454,6.375124939950183e-06
MMD_dinov2_vitb14_L11_g2.8e-05,7,26.206316040454546,25.739496508636364,26.647243233181822,8.645416528452188e-05
MMD_dinov2_vitb14_L11_g2.8e-05,8,27.637551460363635,26.80277036,28.008295531363636,-7.442558853654191e-07
MMD_dinov2_vitb14_L11_g2.8e-05,9,28.92851263009091,28.427649107272728,29.867093540909092,2.457647497067228e-05
MMD_dinov2_vitb14_L11_g2.8e-05,10,31.575648575545454,30.946254809545454,32.10326235227273,1.1721748705895152e-05
MMD_dinov2_vitb14_L11_g2.8e-05,11,33.540090341181816,32.57260997909091,34.254768114545456,6.55618350720033e-07
MMD_dinov2_vitb14_L11_g2.8e-05,12,36.213817163363636,35.01583384090909,37.183868766818186,0.00028540362836793065
MMD_dinov2_vitb14_L11_g2.8e-05,13,38.664114203454545,37.586910895,39.50363207727273,2.4436683816020377e-05
MMD_dinov2_vitb14_L11_g2.8e-05,14,40.60400495509091,39.72578294681818,41.450596035,1.4704494788020384e-05
MMD_dinov2_vitb14_L11_g2.8e-05,15,42.18188632036364,41.606778884545456,42.93479045136364,3.98220399802085e-05
MMD_dinov2_vitb14_L11_g2.8e-05,16,43.784922278909086,42.999259720454546,44.68483293727273,4.718835043604486e-06
MMD_dinov2_vitb14_L11_g2.8e-05,17,45.219106401272725,45.014271393181815,45.44974382363636,8.29868804430589e-06
MMD_dinov2_vitb14_L11_g2.8e-05,18,46.257626772363636,45.87703164136364,46.55172569545454,1.1392424312361982e-05
MMD_dinov2_vitb14_L11_g2.8e-05,19,46.95799090581818,46.63784059272727,47.18393024863636,3.1039908208185807e-06
MMD_dinov2_vitb14_L11_g2.8e-05,20,47.714600308636356,47.45620903181818,47.997159330454544,2.0770457922481e-06
MMD_dinov2_vitb14_L11_g2.8e-05,21,49.30375251727272,48.745656067727275,50.02686477227273,4.739537871500943e-06
MMD_dinov2_vitb14_L11_g2.8e-05,22,50.32710597245454,50.24467801363637,50.44004938636363,9.311354006058536e-06
MMD_dinov2_vitb14_L11_g2.8e-05,23,50.872099054636365,50.53053583909091,51.255980857727266,4.431432444107486e-06
MMD_dinov2_vitb14_L11_g2.8e-05,24,51.58121081436364,51.47010300409091,51.78909724363636,7.865048246458173e-06
MMD_dinov2_vitb14_L11_g2.8e-05,25,51.956543092181825,51.85205774272727,52.126720309090906,8.848188372212462e-06
MMD_dinov2_vitb14_L11_g2.8e-05,26,52.81584878981819,52.30133809090909,53.02329102272727,9.86052691587247e-06
MMD_dinov2_vitb14_L11_g2.8e-05,27,53.511711584,53.11169118954546,54.35688324090909,6.415550160454586e-06
MMD_dinov2_vitb14_L11_g2.8e-05,28,54.59851262427272,54.43010616227273,54.72388539863636,1.044779855874367e-05
MMD_dinov2_vitb14_L11_g2.8e-05,29,55.56896742418182,55.23867115454546,55.82518654818182,8.164036444213707e-06
MMD_dinov2_vitb14_L11_g2.8e-05,30,56.35413947490908,56.236087309090905,56.4284854,1.2864594282291364e-05
MMD_dinov2_vitb14_L11_g2.8e-05,31,56.737218711727266,56.43083487727272,56.87784920000001,7.74475029174937e-06
MMD_dinov2_vitb14_L11_g2.8e-05,32,56.97399885154546,56.88495511818182,57.06027285454545,9.94948004517937e-06
MMD_dinov2_vitb14_L11_g2.8e-05,33,57.36445707399999,57.08577673045454,57.715692645,1.1350050954206381e-05
MMD_dinov2_vitb14_L11_g2.8e-05,34,58.19996810827272,57.94736867727273,58.48494007,1.2583317584358156e-05
MMD_dinov2_vitb14_L11_g2.8e-05,35,59.00553475645454,58.90741873181818,59.15176404636364,9.938035873346962e-06
MMD_dinov2_vitb14_L11_g2.8e-05,36,59.43821239872727,59.165360129545455,59.61907620909091,-2.055949153145775e-06
