label,group_idx,score_mean,score_min,score_max,mmd_score
GramMMD_sd_vae_L11_g1.0e-04,60,0.19109320640563965,0.19101271033287048,0.19116544723510742,-8.535987944924273e-06
GramMMD_sd_vae_L11_g1.0e-04,61,0.19121089577674866,0.19117245078086853,0.1912657916545868,-2.6807538233697414e-06
GramMMD_sd_vae_L11_g1.0e-04,62,0.1913292109966278,0.1912863552570343,0.19139152765274048,-8.030317985685542e-06
GramMMD_sd_vae_L11_g1.0e-04,63,0.19147203862667084,0.1913938671350479,0.191524475812912,-7.528524292865768e-06
GramMMD_sd_vae_L11_g1.0e-04,64,0.1916065216064453,0.19153590500354767,0.19165503978729248,-3.0346791390911676e-06
GramMMD_sd_vae_L11_g1.0e-04,65,0.1917031705379486,0.1916552484035492,0.19174662232398987,2.6844099920708686e-07
GramMMD_sd_vae_L11_g1.0e-04,66,0.19180169701576233,0.19174924492835999,0.19185775518417358,-2.641463652253151e-07
GramMMD_sd_vae_L11_g1.0e-04,67,0.19195018708705902,0.1918790638446808,0.19206275045871735,-2.306265741935931e-06
GramMMD_sd_vae_L11_g1.0e-04,68,0.19215819239616394,0.19206635653972626,0.19223666191101074,4.895261554338504e-06
GramMMD_sd_vae_L11_g1.0e-04,69,0.19232437014579773,0.19224584102630615,0.19242537021636963,9.403136573382653e-06
GramMMD_sd_vae_L11_g1.0e-04,70,0.1925085484981537,0.19245150685310364,0.19256475567817688,-8.837909263093024e-06
GramMMD_sd_vae_L11_g1.0e-04,71,0.1926155984401703,0.19256916642189026,0.19270484149456024,-9.59450062509859e-06
GramMMD_sd_vae_L11_g1.0e-04,72,0.1927555501461029,0.19270679354667664,0.19281993806362152,-6.673845746263396e-06
GramMMD_sd_vae_L11_g1.0e-04,73,0.19288842380046844,0.19282227754592896,0.19297164678573608,-4.027120667160489e-06
GramMMD_sd_vae_L11_g1.0e-04,74,0.1930348128080368,0.19297263026237488,0.19309762120246887,1.2507061910582706e-06
GramMMD_sd_vae_L11_g1.0e-04,75,0.19316382706165314,0.19310012459754944,0.19322164356708527,-1.5306488421629183e-05
GramMMD_sd_vae_L11_g1.0e-04,76,0.19331523776054382,0.193226620554924,0.19340449571609497,-5.854271876160055e-06
GramMMD_sd_vae_L11_g1.0e-04,77,0.19346389174461365,0.19341424107551575,0.19350574910640717,-1.6534886526642367e-06
GramMMD_sd_vae_L11_g1.0e-04,78,0.19362415373325348,0.19350580871105194,0.19370871782302856,-4.294384780223481e-06
GramMMD_sd_vae_L11_g1.0e-04,79,0.1937796175479889,0.19371019303798676,0.19384634494781494,5.257652446744032e-06
GramMMD_sd_vae_L11_g1.0e-04,80,0.1939135193824768,0.19385221600532532,0.19398975372314453,-5.492360287462361e-06
GramMMD_sd_vae_L11_g1.0e-04,81,0.1941225379705429,0.1939934939146042,0.19426651298999786,5.133695594849996e-06
GramMMD_sd_vae_L11_g1.0e-04,82,0.19439378380775452,0.19429996609687805,0.19448639452457428,1.205004082294181e-06
GramMMD_sd_vae_L11_g1.0e-04,83,0.19459500908851624,0.19449672102928162,0.19469788670539856,3.5978710002382286e-06
GramMMD_sd_vae_L11_g1.0e-04,84,0.19481079280376434,0.19471758604049683,0.1948624551296234,-7.220591214718297e-06
GramMMD_sd_vae_L11_g1.0e-04,85,0.1949787437915802,0.1948750615119934,0.19508525729179382,-2.4055279936874285e-06
GramMMD_sd_vae_L11_g1.0e-04,86,0.19521041214466095,0.19510915875434875,0.19534647464752197,1.0788553481688723e-06
GramMMD_sd_vae_L11_g1.0e-04,87,0.1954299658536911,0.19535942375659943,0.19551366567611694,-9.601135388948023e-07
GramMMD_sd_vae_L11_g1.0e-04,88,0.1956443339586258,0.195532888174057,0.19575545191764832,4.6695222408743575e-05
GramMMD_sd_vae_L11_g1.0e-04,89,0.19587966799736023,0.19576866924762726,0.19598183035850525,-1.221682396135293e-05
GramMMD_sd_vae_L11_g1.0e-04,90,0.1961134672164917,0.1959902048110962,0.19625099003314972,-5.7410852605244145e-06
GramMMD_sd_vae_L11_g1.0e-04,91,0.19635725021362305,0.19625356793403625,0.1964535117149353,-1.9044018699787557e-06
GramMMD_sd_vae_L11_g1.0e-04,92,0.19671981036663055,0.196511909365654,0.19691361486911774,-1.599868483026512e-06
GramMMD_sd_vae_L11_g1.0e-04,93,0.19709548354148865,0.19691483676433563,0.19727204740047455,-1.8730570445768535e-06
GramMMD_sd_vae_L11_g1.0e-04,94,0.19749030470848083,0.19730205833911896,0.1976386457681656,1.4842516975477338e-06
GramMMD_sd_vae_L11_g1.0e-04,95,0.19788873195648193,0.19768276810646057,0.19812405109405518,3.963003109674901e-06
GramMMD_sd_vae_L11_g1.0e-04,96,0.19833876192569733,0.19819431006908417,0.19845528900623322,1.1249855560890865e-05
GramMMD_sd_vae_L11_g1.0e-04,97,0.19872407615184784,0.19848491251468658,0.19900192320346832,-3.6941382859367877e-06
GramMMD_sd_vae_L11_g1.0e-04,98,0.19934961199760437,0.19903133809566498,0.19970130920410156,1.0327940799470525e-05
GramMMD_sd_vae_L11_g1.0e-04,99,0.20026247203350067,0.19973143935203552,0.20101699233055115,2.1185542209423147e-06
GramMMD_sd_vae_L11_g1.0e-04,100,0.20303809642791748,0.20108258724212646,0.20860573649406433,6.103620762587525e-06
GramMMD_dinov2_vitb14_L3_g1.0e-06,1,0.172867089509964,0.1629582643508911,0.17566825449466705,0.014501214027404785
GramMMD_dinov2_vitb14_L3_g1.0e-06,2,0.17650319635868073,0.1757044792175293,0.17719337344169617,0.0036524534225463867
GramMMD_dinov2_vitb14_L3_g1.0e-06,3,0.1775147020816803,0.17720404267311096,0.17793020606040955,0.0029952526092529297
GramMMD_dinov2_vitb14_L3_g1.0e-06,4,0.17830663919448853,0.17807382345199585,0.1786409318447113,0.010738611221313477
GramMMD_dinov2_vitb14_L3_g1.0e-06,5,0.17907004058361053,0.17871993780136108,0.17929565906524658,0.0036391019821166992
GramMMD_dinov2_vitb14_L3_g1.0e-06,6,0.17953746020793915,0.1793055683374405,0.17978385090827942,0.009957194328308105
GramMMD_dinov2_vitb14_L3_g1.0e-06,7,0.18013596534729004,0.17979085445404053,0.1805412322282791,0.001742243766784668
GramMMD_dinov2_vitb14_L3_g1.0e-06,8,0.1807897984981537,0.1805715262889862,0.18101602792739868,0.004603981971740723
GramMMD_dinov2_vitb14_L3_g1.0e-06,9,0.18117418885231018,0.18103840947151184,0.18131032586097717,-7.271766662597656e-06
GramMMD_dinov2_vitb14_L3_g1.0e-06,10,0.18164195120334625,0.1813720166683197,0.1818953901529312,0.007917165756225586
GramMMD_dinov2_vitb14_L3_g1.0e-06,11,0.1820557862520218,0.18189647793769836,0.1822165697813034,0.002689361572265625
GramMMD_dinov2_vitb14_L3_g1.0e-06,12,0.18240436911582947,0.18222862482070923,0.1825837790966034,0.0051670074462890625
GramMMD_dinov2_vitb14_L3_g1.0e-06,13,0.18281880021095276,0.18260197341442108,0.1829656958580017,-0.00011134147644042969
GramMMD_dinov2_vitb14_L3_g1.0e-06,14,0.18307988345623016,0.18298357725143433,0.1831539273262024,0.005857944488525391
GramMMD_dinov2_vitb14_L3_g1.0e-06,15,0.18326623737812042,0.18317171931266785,0.18337847292423248,0.005129337310791016
GramMMD_dinov2_vitb14_L3_g1.0e-06,16,0.1835552304983139,0.18339528143405914,0.1836899220943451,0.008368611335754395
GramMMD_dinov2_vitb14_L3_g1.0e-06,17,0.18380802869796753,0.1836986541748047,0.18397411704063416,-3.457069396972656e-05
GramMMD_dinov2_vitb14_L3_g1.0e-06,18,0.18405012786388397,0.18397949635982513,0.18416497111320496,0.0022804737091064453
