backbone,layer,k,spearman,kendall,spearman_level,mono_strict_rate,mono_partial_rate,mono_strict_n,n_total,score_lv1,score_lv2,score_lv3,score_lv4,score_lv5
SD-VAE,2,10,0.3741883708504948,0.2558973106369851,0.2924351093502708,0.4345679012345679,0.671604938271605,880,2025,0.2523812922195151,0.2915408336310474,0.3350454764278503,0.4066631141452098,0.5180272691451762
SD-VAE,2,25,0.3335276881082981,0.22716737539310447,0.2626405926183405,0.4177777777777778,0.6365432098765432,846,2025,0.3084208563298354,0.3455006824390387,0.3874149133883422,0.4569802364842903,0.5660593604022824
SD-VAE,2,81,0.31011350279462013,0.21035733730494213,0.24501964201605456,0.4079012345679012,0.6202469135802469,826,2025,0.3645467982094493,0.39821081264119673,0.4372630031859113,0.50201638575056,0.6031003647928794
SD-VAE,3,1,0.6863805102895111,0.4957431867881994,0.5289044147153795,0.7437037037037038,0.8765432098765432,1506,2025,0.04288693051279327,0.09678244637118445,0.15894440945329857,0.2585253121879672,0.3896195203152321
SD-VAE,3,5,0.35627667257297524,0.2420450092003133,0.280871576307261,0.41333333333333333,0.6439506172839506,837,2025,0.16062902635998189,0.19167167038976402,0.2272273966431801,0.28849531768009856,0.3824508773462051
SD-VAE,3,10,0.2922396723938111,0.19781838120363293,0.23515284488309393,0.3995061728395062,0.6088888888888889,809,2025,0.20500197063846343,0.2342058165220566,0.26716457938789206,0.3255653091765606,0.41432233243573063
SD-VAE,3,25,0.2480673251637159,0.16705560908460698,0.19925125923508055,0.38814814814814813,0.582716049382716,786,2025,0.26749588627874116,0.2963848899582286,0.3284948078252651,0.38465164629037335,0.4710270780688555
SD-VAE,3,81,0.21863173180644854,0.1469741349946119,0.17357639526129165,0.37679012345679014,0.5437037037037037,763,2025,0.35506611122043563,0.3820941551980623,0.4117521244011317,0.4634447741402869,0.5429294600130666
SD-VAE,4,1,0.7569245425666766,0.5636561445716584,0.5717021858217549,0.782716049382716,0.8967901234567901,1585,2025,0.1563265059069719,0.3115598524223875,0.47532590518809026,0.726312600869541,1.0051685548541731
SD-VAE,4,5,0.49909474672651316,0.3449865291271218,0.3942969674348194,0.508641975308642,0.7639506172839506,1030,2025,0.4983277622203767,0.5540903176933895,0.6130426094301309,0.7131373092953759,0.8403561661651363
SD-VAE,4,10,0.41666646110253425,0.2856431107636355,0.33609334537009494,0.47160493827160493,0.7209876543209877,955,2025,0.586272588401481,0.628194657616961,0.674261282460327,0.7529582947584835,0.8579714982270602
SD-VAE,4,25,0.3521303603127598,0.23973323896048912,0.28853700008079963,0.42962962962962964,0.671604938271605,870,2025,0.6867480361262956,0.7177234837467287,0.7536492333510307,0.8151911504864597,0.8982795551819791
SD-VAE,4,81,0.3067738099306077,0.20857972177522485,0.25511558087129016,0.44098765432098763,0.6355555555555555,893,2025,0.7873753073960066,0.8060161949383006,0.8295675922004615,0.870717465843619,0.927673759597967
SD-VAE,5,1,0.7788570470919357,0.5853341036348506,0.5831320276165959,0.7802469135802469,0.8933333333333333,1580,2025,0.18971912067038593,0.3814123477636158,0.5636250085083642,0.84289824932093,1.150856491500007
SD-VAE,5,5,0.5577800865009266,0.3890493204882271,0.43740380580198335,0.5530864197530864,0.8079012345679012,1120,2025,0.5625732921999361,0.6338784173887545,0.7008651615054796,0.8115159642330795,0.9456476530543615
SD-VAE,5,10,0.4726708414042957,0.3256527068606775,0.378004202533419,0.4997530864197531,0.7481481481481481,1012,2025,0.648926908807438,0.7040500769704396,0.755953673706531,0.8424181048465406,0.9512476063258647
SD-VAE,5,25,0.3984899640321672,0.2726791127371285,0.3255917969960245,0.43604938271604937,0.6834567901234568,883,2025,0.7354162182693128,0.7760689777666036,0.816353971069002,0.8843690126787582,0.9731903882321977
SD-VAE,5,81,0.36089115289356843,0.2471443687663878,0.30050491211197333,0.4498765432098765,0.6691358024691358,911,2025,0.7919879679524138,0.8177769313384381,0.8451639533756526,0.8920631699511825,0.9552021381045833
SD-VAE,6,1,0.7645639996856237,0.5688206915635512,0.5767617105312538,0.7896296296296297,0.8953086419753087,1599,2025,0.14571025806076732,0.3141088574361286,0.466669409820763,0.7052190670801154,0.9745414391464842
SD-VAE,6,5,0.4973014127404697,0.34205279667672356,0.39518666572318156,0.5219753086419753,0.7708641975308642,1057,2025,0.5044210426130412,0.568341044689586,0.6240559937541271,0.7162114771210937,0.8366818217241926
SD-VAE,6,10,0.40887005461164405,0.2783721161905715,0.3353894573642078,0.4720987654320988,0.7214814814814815,956,2025,0.5931515041251242,0.6426216464696659,0.6855990765130368,0.7595431763750594,0.8567609113531246
SD-VAE,6,25,0.33004370382737774,0.22325333693348728,0.2778793772818615,0.4202469135802469,0.6602469135802469,851,2025,0.6922457694094859,0.7293633396880495,0.7618656674528249,0.819110236036104,0.8962120398965657
SD-VAE,6,81,0.27920905404412943,0.18900335830958714,0.23845059806239702,0.4266666666666667,0.6301234567901235,864,2025,0.781482785223025,0.8045855989147388,0.8254699019096569,0.8627930522532137,0.914584763501444
SD-VAE,7,1,0.7819082735704497,0.5886913921590826,0.5842916228035094,0.7945679012345679,0.9032098765432098,1609,2025,0.44315996128848373,0.7661297092366138,1.0121175821116994,1.3475733254275415,1.621369968661474
SD-VAE,7,5,0.7471350294008574,0.5481083158779244,0.5586992473718558,0.7086419753086419,0.8879012345679013,1435,2025,0.857900577478427,0.9292569086017666,0.9836447608560202,1.059950388420065,1.124304004359782
SD-VAE,7,10,0.7155324180374685,0.5150107341075514,0.5387205741994874,0.6953086419753086,0.8730864197530864,1408,2025,0.9209308727545767,0.9590037719099112,0.988153116609466,1.0297011668042146,1.0654378813470935
SD-VAE,7,25,0.6690887723468573,0.4713673651944454,0.506259865705718,0.6523456790123456,0.8474074074074074,1321,2025,0.9660711463362806,0.9826939999173627,0.9955930332064226,1.0141753027735645,1.0302927709399727
SD-VAE,7,81,0.6320774417325894,0.4462873721656831,0.48136745263044733,0.7293827160493828,0.8632098765432099,1477,2025,0.9868430751390869,0.992237246244023,0.9965310598297012,1.002815955719201,1.0084558463889306
SD-VAE,8,1,0.78951845611915,0.5955544433539622,0.5897537241077783,0.7891358024691358,0.9007407407407407,1598,2025,0.5022107523423156,0.8519287779342317,1.1016468530090102,1.436632546483589,1.700003539222948
SD-VAE,8,5,0.762604002076699,0.5612150488622616,0.5728632283876234,0.6938271604938272,0.8780246913580247,1405,2025,0.8840553953481741,0.9598086138464932,1.0136432474062733,1.087937170999781,1.1476790355252604
SD-VAE,8,10,0.7346983261212081,0.530101443170322,0.5546770216569951,0.6567901234567901,0.8562962962962963,1330,2025,0.9388457059938554,0.9790683490247021,1.0077453303029578,1.047959007962618,1.0803975182086583
SD-VAE,8,25,0.6878294692220147,0.48581925075862276,0.523232123024085,0.6133333333333333,0.8281481481481482,1242,2025,0.9747989274730962,0.9923641227325438,1.0049623478389655,1.0230026922394433,1.0378433253459471
SD-VAE,8,81,0.6581291667413222,0.46673119153085274,0.504721128497706,0.7264197530864197,0.8651851851851852,1471,2025,0.9882984139507399,0.9941470086813421,0.9984407717941998,1.0046975796450517,1.0100326561654194
SD-VAE,9,1,0.7525904342278184,0.5588882647914434,0.5737815929954123,0.7990123456790124,0.9046913580246914,1618,2025,0.45053869185845136,0.7749941104282086,1.0172447342876623,1.348137450337478,1.619040713028464
SD-VAE,9,5,0.71012488361281,0.5116167675009584,0.544467635013388,0.7051851851851851,0.8750617283950617,1428,2025,0.861612198244746,0.9332677549762003,0.9869130177788353,1.0626695722642976,1.126828802668601
SD-VAE,9,10,0.6779919628305118,0.4796672593962447,0.5224628734921699,0.6706172839506173,0.8641975308641975,1358,2025,0.9233762815015136,0.9620567804399545,0.9909152292836156,1.0325833275365675,1.0677799316622303
SD-VAE,9,25,0.6276934008442823,0.4361259776432061,0.4881686728060833,0.6227160493827161,0.8291358024691358,1261,2025,0.9664291499110069,0.983524471881093,0.9964492639813702,1.0153680020400084,1.0317096006169197
SD-VAE,9,81,0.5855455544454238,0.4076187507327303,0.4589987650375719,0.697283950617284,0.8558024691358025,1412,2025,0.9859724416407716,0.9915764263564129,0.9959038060427087,1.002409186025089,1.008277209028997
SD-VAE,10,1,0.7534401959866295,0.5601309908961898,0.5756428608482821,0.7916049382716049,0.9007407407407407,1603,2025,0.4283750878175128,0.7499667477915598,0.9934956735454648,1.3204237874172073,1.5895125753003865
SD-VAE,10,5,0.7125820180369422,0.5157046838435764,0.5472090445114244,0.7012345679012346,0.882962962962963,1420,2025,0.8506440688259382,0.9225106337230048,0.9766847777978134,1.0523213057194045,1.1168888358860023
SD-VAE,10,10,0.6809276970975234,0.48432348206826065,0.5276215489540155,0.6711111111111111,0.8632098765432099,1359,2025,0.915698183222247,0.9543427760188028,0.9836587266390865,1.0252507520324956,1.0612017561775378
SD-VAE,10,25,0.6361620558950828,0.4441898129341356,0.497537307711666,0.6508641975308642,0.851358024691358,1318,2025,0.9622730109917869,0.9791223322965245,0.9921950140195579,1.0110928009932414,1.0274522791010532
