metric_label,backbone,layer_name,gamma_str,group_idx,mos_r_mean,mos_r_min,mos_r_max,mmd_score
MMD_dc_ae_l10_g1.00e-06,dc_ae,down_blocks.3.0,1.00e-06,1,12.623803891545453,10.383351573636363,14.772021149545454,0.07760465145111084
MMD_dc_ae_l10_g1.00e-06,dc_ae,down_blocks.3.0,1.00e-06,2,16.483207213363638,15.774696462272727,16.977602550909094,0.04026460647583008
MMD_dc_ae_l10_g1.00e-06,dc_ae,down_blocks.3.0,1.00e-06,3,17.855225954545453,17.128398308636363,18.40435578590909,0.07437479496002197
MMD_dc_ae_l10_g1.00e-06,dc_ae,down_blocks.3.0,1.00e-06,4,20.865518097181816,18.964998386363636,22.207954510454545,0.05698096752166748
MMD_dc_ae_l10_g1.00e-06,dc_ae,down_blocks.3.0,1.00e-06,5,23.016297832363637,22.336504287727273,23.859046570909094,0.03599262237548828
MMD_dc_ae_l10_g1.00e-06,dc_ae,down_blocks.3.0,1.00e-06,6,24.676943607545457,24.108436355454547,25.272293834545454,0.05903613567352295
MMD_dc_ae_l10_g1.00e-06,dc_ae,down_blocks.3.0,1.00e-06,7,26.206316040454546,25.739496508636364,26.647243233181822,0.060335397720336914
MMD_dc_ae_l10_g1.00e-06,dc_ae,down_blocks.3.0,1.00e-06,8,27.637551460363635,26.80277036,28.008295531363636,0.038080811500549316
MMD_dc_ae_l10_g1.00e-06,dc_ae,down_blocks.3.0,1.00e-06,9,28.92851263009091,28.427649107272728,29.867093540909092,0.08313858509063721
MMD_dc_ae_l10_g1.00e-06,dc_ae,down_blocks.3.0,1.00e-06,10,31.575648575545454,30.946254809545454,32.10326235227273,0.06740748882293701
MMD_dc_ae_l10_g1.00e-06,dc_ae,down_blocks.3.0,1.00e-06,11,33.540090341181816,32.57260997909091,34.254768114545456,0.04564404487609863
MMD_dc_ae_l10_g1.00e-06,dc_ae,down_blocks.3.0,1.00e-06,12,36.213817163363636,35.01583384090909,37.183868766818186,0.07094895839691162
MMD_dc_ae_l10_g1.00e-06,dc_ae,down_blocks.3.0,1.00e-06,13,38.664114203454545,37.586910895,39.50363207727273,0.05441868305206299
MMD_dc_ae_l10_g1.00e-06,dc_ae,down_blocks.3.0,1.00e-06,14,40.60400495509091,39.72578294681818,41.450596035,0.06868267059326172
MMD_dc_ae_l10_g1.00e-06,dc_ae,down_blocks.3.0,1.00e-06,15,42.18188632036364,41.606778884545456,42.93479045136364,0.04738259315490723
MMD_dc_ae_l10_g1.00e-06,dc_ae,down_blocks.3.0,1.00e-06,16,43.784922278909086,42.999259720454546,44.68483293727273,0.04750227928161621
MMD_dc_ae_l10_g1.00e-06,dc_ae,down_blocks.3.0,1.00e-06,17,45.219106401272725,45.014271393181815,45.44974382363636,0.029610157012939453
MMD_dc_ae_l10_g1.00e-06,dc_ae,down_blocks.3.0,1.00e-06,18,46.257626772363636,45.87703164136364,46.55172569545454,0.028907060623168945
MMD_dc_ae_l10_g1.00e-06,dc_ae,down_blocks.3.0,1.00e-06,19,46.95799090581818,46.63784059272727,47.18393024863636,0.058609604835510254
MMD_dc_ae_l10_g1.00e-06,dc_ae,down_blocks.3.0,1.00e-06,20,47.714600308636356,47.45620903181818,47.997159330454544,0.04893672466278076
MMD_dc_ae_l10_g1.00e-06,dc_ae,down_blocks.3.0,1.00e-06,21,49.30375251727272,48.745656067727275,50.02686477227273,0.04242992401123047
MMD_dc_ae_l10_g1.00e-06,dc_ae,down_blocks.3.0,1.00e-06,22,50.32710597245454,50.24467801363637,50.44004938636363,0.04537677764892578
MMD_dc_ae_l10_g1.00e-06,dc_ae,down_blocks.3.0,1.00e-06,23,50.872099054636365,50.53053583909091,51.255980857727266,0.054931640625
MMD_dc_ae_l10_g1.00e-06,dc_ae,down_blocks.3.0,1.00e-06,24,51.58121081436364,51.47010300409091,51.78909724363636,0.0344393253326416
MMD_dc_ae_l10_g1.00e-06,dc_ae,down_blocks.3.0,1.00e-06,25,51.956543092181825,51.85205774272727,52.126720309090906,0.05353713035583496
MMD_dc_ae_l10_g1.00e-06,dc_ae,down_blocks.3.0,1.00e-06,26,52.81584878981819,52.30133809090909,53.02329102272727,0.040132761001586914
MMD_dc_ae_l10_g1.00e-06,dc_ae,down_blocks.3.0,1.00e-06,27,53.511711584,53.11169118954546,54.35688324090909,0.039562225341796875
MMD_dc_ae_l10_g1.00e-06,dc_ae,down_blocks.3.0,1.00e-06,28,54.59851262427272,54.43010616227273,54.72388539863636,0.047032833099365234
MMD_dc_ae_l10_g1.00e-06,dc_ae,down_blocks.3.0,1.00e-06,29,55.56896742418182,55.23867115454546,55.82518654818182,0.03111255168914795
MMD_dc_ae_l10_g1.00e-06,dc_ae,down_blocks.3.0,1.00e-06,30,56.35413947490908,56.236087309090905,56.4284854,0.04956412315368652
MMD_dc_ae_l10_g1.00e-06,dc_ae,down_blocks.3.0,1.00e-06,31,56.737218711727266,56.43083487727272,56.87784920000001,0.05938100814819336
MMD_dc_ae_l10_g1.00e-06,dc_ae,down_blocks.3.0,1.00e-06,32,56.97399885154546,56.88495511818182,57.06027285454545,0.05778825283050537
MMD_dc_ae_l10_g1.00e-06,dc_ae,down_blocks.3.0,1.00e-06,33,57.36445707399999,57.08577673045454,57.715692645,0.058501601219177246
MMD_dc_ae_l10_g1.00e-06,dc_ae,down_blocks.3.0,1.00e-06,34,58.19996810827272,57.94736867727273,58.48494007,0.035401225090026855
MMD_dc_ae_l10_g1.00e-06,dc_ae,down_blocks.3.0,1.00e-06,35,59.00553475645454,58.90741873181818,59.15176404636364,0.05576646327972412
