metric_label,backbone,layer_name,gamma_str,group_idx,mos_r_mean,mos_r_min,mos_r_max,mmd_score
MMD_nostd_sd_vae_l9_1.00e-07,sd_vae,sd_vae_l9,1.00e-07,14,57.409796520757574,56.89427865,58.14704098045454,0.0
MMD_nostd_sd_vae_l9_1.00e-07,sd_vae,sd_vae_l9,1.00e-07,15,59.09236188147728,58.40466673181818,59.61907620909091,-7.224805642636056e-09
MMD_nostd_sd_vae_l9_1.00e-07,sd_vae,sd_vae_l9,1.00e-07,16,60.58465183431818,59.64024705,61.41676890772727,7.224805642636056e-09
MMD_nostd_sd_vae_l9_1.00e-07,sd_vae,sd_vae_l9,1.00e-07,17,61.98847238492424,61.450913154545454,62.515273900000004,0.0
MMD_nostd_sd_vae_l9_1.00e-07,sd_vae,sd_vae_l9,1.00e-07,18,63.100783259886356,62.56153540454545,63.601648069090906,7.224805642636056e-09
MMD_nostd_sd_vae_l9_1.00e-07,sd_vae,sd_vae_l9,1.00e-07,19,63.943781028825754,63.632569839545454,64.23845857272727,0.0
MMD_nostd_sd_vae_l9_1.00e-07,sd_vae,sd_vae_l9,1.00e-07,20,64.77384965871211,64.25370258636363,65.15700578272727,7.224805642636056e-09
MMD_nostd_sd_vae_l9_1.00e-07,sd_vae,sd_vae_l9,1.00e-07,21,65.95465575371213,65.26560826818182,66.57540134545455,0.0
MMD_nostd_sd_vae_l9_1.00e-07,sd_vae,sd_vae_l9,1.00e-07,22,67.19435260386363,66.64770191772728,67.84529925,0.0
MMD_nostd_sd_vae_l9_1.00e-07,sd_vae,sd_vae_l9,1.00e-07,23,68.22332220121211,67.89158320909091,68.46063733181818,0.0
MMD_nostd_sd_vae_l9_1.00e-07,sd_vae,sd_vae_l9,1.00e-07,24,68.99257620488636,68.46664887727273,69.23367816363636,0.0
MMD_nostd_sd_vae_l9_1.00e-07,sd_vae,sd_vae_l9,1.00e-07,25,69.87433886034091,69.2644266,70.20511073181818,-7.224805642636056e-09
MMD_nostd_sd_vae_l9_1.00e-07,sd_vae,sd_vae_l9,1.00e-07,26,70.67971851935606,70.32331571818182,70.94146290454545,0.0
MMD_nostd_sd_vae_l9_1.00e-07,sd_vae,sd_vae_l9,1.00e-07,27,71.39022948890153,71.03486937272727,71.99829709090909,0.0
MMD_nostd_sd_vae_l9_1.00e-07,sd_vae,sd_vae_l9,1.00e-07,28,72.42942150136365,72.09644175681818,72.89617321363636,0.0
MMD_nostd_sd_vae_l9_1.00e-07,sd_vae,sd_vae_l9,1.00e-07,29,73.34774863416665,73.03390340545455,73.53120189545454,0.0
MMD_nostd_sd_vae_l9_1.00e-07,sd_vae,sd_vae_l9,1.00e-07,30,74.01024421901515,73.63946159545455,74.38583995454546,0.0
MMD_nostd_sd_vae_l9_1.00e-07,sd_vae,sd_vae_l9,1.00e-07,31,74.94433337537879,74.46433656818182,75.21942449545455,0.0
MMD_nostd_sd_vae_l9_1.00e-07,sd_vae,sd_vae_l9,1.00e-07,32,75.49502602753789,75.2494860690909,75.78166525454546,0.0
MMD_nostd_sd_vae_l9_1.00e-07,sd_vae,sd_vae_l9,1.00e-07,33,76.12141632132575,75.79512009954546,76.35414479090909,-7.224805642636056e-09
MMD_nostd_sd_vae_l9_1.00e-07,sd_vae,sd_vae_l9,1.00e-07,34,76.64746932647726,76.39021483181818,76.91644974545454,-7.224805642636056e-09
